"X","ghocode","ghodisplay","ghourl","publishstatecode","publishstatedisplay","publishstateurl","yearcode","yeardisplay","yearurl","regioncode","regiondisplay","regionurl","countrycode","countrydisplay","countryurl","agegroupcode","agegroupdisplay","agegroupurl","sexcode","sexdisplay","sexurl","displayvalue","numeric","low","high","comments"
3770,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"AMR","Americas",NA,"PRY","Paraguay",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [22.4-27.3]",24.8,22.4,27.3,""
3771,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AMR","Americas",NA,"PRY","Paraguay",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.3 [22.7-27.8]",25.3,22.7,27.8,""
3772,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.9 [20.5-25.5]",22.9,20.5,25.5,""
3773,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.3 [21.5-25.0]",23.3,21.5,25,""
3774,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.3 [21.7-24.9]",23.3,21.7,24.9,""
3775,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.7 [22.6-24.7]",23.7,22.6,24.7,""
3776,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.9 [23.0-24.8]",23.9,23,24.8,""
3777,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.3 [23.8-24.8]",24.3,23.8,24.8,""
3778,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AMR","Americas",NA,"PER","Peru",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.5 [24.0-25.0]",24.5,24,25,""
3779,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"WPR","Western Pacific",NA,"PHL","Philippines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.6 [20.7-22.5]",21.6,20.7,22.5,""
3780,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"WPR","Western Pacific",NA,"PHL","Philippines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.7 [20.9-22.5]",21.7,20.9,22.5,""
3781,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"WPR","Western Pacific",NA,"PHL","Philippines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.1 [21.6-22.6]",22.1,21.6,22.6,""
3782,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"WPR","Western Pacific",NA,"PHL","Philippines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.3 [21.8-22.8]",22.3,21.8,22.8,""
3783,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"WPR","Western Pacific",NA,"PHL","Philippines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.5 [22.1-23.0]",22.5,22.1,23,""
3784,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"WPR","Western Pacific",NA,"PHL","Philippines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.6 [22.1-23.1]",22.6,22.1,23.1,""
3785,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.1 [24.2-26.0]",25.1,24.2,26,""
3786,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.2 [24.4-25.9]",25.2,24.4,25.9,""
3787,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [24.9-26.1]",25.5,24.9,26.1,""
3788,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.6 [25.0-26.1]",25.6,25,26.1,""
3789,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.9 [25.4-26.4]",25.9,25.4,26.4,""
3790,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.1 [25.6-26.5]",26.1,25.6,26.5,""
3791,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"EUR","Europe",NA,"POL","Poland",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.7 [26.1-27.4]",26.7,26.1,27.4,""
3792,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [23.5-26.5]",25,23.5,26.5,""
3793,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.2 [24.2-26.3]",25.2,24.2,26.3,""
3794,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.4 [24.4-26.4]",25.4,24.4,26.4,""
3795,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [24.9-26.6]",25.8,24.9,26.6,""
3796,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.9 [25.1-26.7]",25.9,25.1,26.7,""
3797,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.5 [25.8-27.2]",26.5,25.8,27.2,""
3798,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"EUR","Europe",NA,"PRT","Portugal",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.7 [25.9-27.4]",26.7,25.9,27.4,""
3799,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [24.0-27.1]",25.5,24,27.1,""
3800,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.6 [24.3-27.2]",25.6,24.3,27.2,""
3801,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.1 [24.9-27.3]",26.1,24.9,27.3,""
3802,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.3 [25.2-27.4]",26.3,25.2,27.4,""
3803,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.5 [25.5-27.6]",26.5,25.5,27.6,""
3804,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"27.3 [26.5-28.1]",27.3,26.5,28.1,""
3805,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"EMR","Eastern Mediterranean",NA,"QAT","Qatar",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"27.5 [26.8-28.3]",27.5,26.8,28.3,""
3806,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [23.4-26.2]",24.8,23.4,26.2,""
3807,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.9 [23.8-26.1]",24.9,23.8,26.1,""
3808,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.9 [24.1-25.7]",24.9,24.1,25.7,""
3809,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [24.1-25.6]",24.8,24.1,25.6,""
3810,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [24.1-25.4]",24.8,24.1,25.4,""
3811,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [24.1-25.4]",24.8,24.1,25.4,""
3812,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [24.1-25.5]",24.8,24.1,25.5,""
3813,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"EUR","Europe",NA,"ROU","Romania",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [24.2-26.7]",25.5,24.2,26.7,""
3814,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [24.0-26.0]",25,24,26,""
3815,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [24.5-25.6]",25,24.5,25.6,""
3816,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [24.6-25.5]",25,24.6,25.5,""
3817,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.1 [24.7-25.4]",25.1,24.7,25.4,""
3818,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.1 [24.9-25.3]",25.1,24.9,25.3,""
3819,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.1 [24.9-25.3]",25.1,24.9,25.3,""
3820,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.5 [25.3-25.8]",25.5,25.3,25.8,""
3821,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"EUR","Europe",NA,"RUS","Russian Federation",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [25.4-26.2]",25.8,25.4,26.2,""
3822,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"AFR","Africa",NA,"RWA","Rwanda",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.6 [18.8-24.3]",21.6,18.8,24.3,""
3823,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"AFR","Africa",NA,"RWA","Rwanda",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.7 [19.0-24.3]",21.7,19,24.3,""
3824,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"AFR","Africa",NA,"RWA","Rwanda",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.6 [19.2-24.1]",21.6,19.2,24.1,""
3825,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"AFR","Africa",NA,"RWA","Rwanda",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.6 [19.1-24.0]",21.6,19.1,24,""
3826,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"AFR","Africa",NA,"RWA","Rwanda",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.8 [19.3-24.2]",21.8,19.3,24.2,""
3827,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"AFR","Africa",NA,"RWA","Rwanda",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"21.9 [19.5-24.3]",21.9,19.5,24.3,""
3828,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.7 [21.0-24.5]",22.7,21,24.5,""
3829,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.8 [21.2-24.4]",22.8,21.2,24.4,""
3830,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.1 [21.8-24.5]",23.1,21.8,24.5,""
3831,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.3 [22.0-24.6]",23.3,22,24.6,""
3832,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.9 [22.5-25.2]",23.9,22.5,25.2,""
3833,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.0 [22.6-25.4]",24,22.6,25.4,""
3834,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AMR","Americas",NA,"LCA","Saint Lucia",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.5 [22.7-26.2]",24.5,22.7,26.2,""
3835,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"22.9 [20.5-25.4]",22.9,20.5,25.4,""
3836,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.2 [21.1-25.4]",23.2,21.1,25.4,""
3837,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.4 [21.3-25.5]",23.4,21.3,25.5,""
3838,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"23.9 [21.8-26.0]",23.9,21.8,26,""
3839,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.1 [22.0-26.2]",24.1,22,26.2,""
3840,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"24.8 [22.7-26.9]",24.8,22.7,26.9,""
3841,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AMR","Americas",NA,"VCT","Saint Vincent and the Grenadines",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.0 [22.9-27.2]",25,22.9,27.2,""
3842,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"WPR","Western Pacific",NA,"WSM","Samoa",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"25.8 [24.7-26.8]",25.8,24.7,26.8,""
3843,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"WPR","Western Pacific",NA,"WSM","Samoa",NA,"AGE20-PLUS","20+",NA,"MLE","Male",NA,"26.1 [25.2-27.0]",26.1,25.2,27,""
