"Country","Indicator","Unit","Date","Value","Code"
"Iceland","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",28,"ISL"
"Iceland","BMI females % underweight (<18.5)","%","1/1/2002 0:00",3,"ISL"
"Iceland","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",41.4,"ISL"
"Iceland","BMI males % obese (>=30.0)","%","1/1/2002 0:00",12.4,"ISL"
"Iceland","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",57,"ISL"
"Iceland","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",44.6,"ISL"
"Iceland","BMI males % underweight (<18.5)","%","1/1/2002 0:00",1.6,"ISL"
"India","BMI females % moderate and severe thinness (<=17)","%","1/1/2005 0:00",15.8,"IND"
"India","BMI females % moderate and severe thinness (<=17)","%","1/1/2006 0:00",15.8,"IND"
"India","BMI females % normal (18.5-24.99)","%","1/1/1999 0:00",53.6,"IND"
"India","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",51.8,"IND"
"India","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",51.8,"IND"
"India","BMI females % obese (>=30.0)","%","1/1/1999 0:00",2.3,"IND"
"India","BMI females % obese (>=30.0)","%","1/1/2005 0:00",2.8,"IND"
"India","BMI females % obese (>=30.0)","%","1/1/2006 0:00",2.8,"IND"
"India","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",10.7,"IND"
"India","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",12.6,"IND"
"India","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",12.6,"IND"
"India","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",10,"IND"
"India","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",10,"IND"
"India","BMI females % underweight (<18.5)","%","1/1/1999 0:00",35.8,"IND"
"India","BMI females % underweight (<18.5)","%","1/1/2005 0:00",35.6,"IND"
"India","BMI females % underweight (<18.5)","%","1/1/2006 0:00",35.6,"IND"
"India","BMI males % moderate and severe thinness (<=17)","%","1/1/2005 0:00",13.6,"IND"
"India","BMI males % moderate and severe thinness (<=17)","%","1/1/2006 0:00",13.6,"IND"
"India","BMI males % normal (18.5-24.99)","%","1/1/2005 0:00",56.6,"IND"
"India","BMI males % normal (18.5-24.99)","%","1/1/2006 0:00",56.6,"IND"
"India","BMI males % obese (>=30.0)","%","1/1/2005 0:00",1.3,"IND"
"India","BMI males % obese (>=30.0)","%","1/1/2006 0:00",1.3,"IND"
"India","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",9.7,"IND"
"India","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",9.7,"IND"
"India","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",8.4,"IND"
"India","BMI males % pre-obese (25.0-29.99)","%","1/1/2006 0:00",8.4,"IND"
"India","BMI males % underweight (<18.5)","%","1/1/2005 0:00",33.7,"IND"
"India","BMI males % underweight (<18.5)","%","1/1/2006 0:00",33.7,"IND"
"Indonesia","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",2.4,"IDN"
"Indonesia","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",13.4,"IDN"
"Indonesia","BMI females % obese (>=30.0)","%","1/1/2001 0:00",3.6,"IDN"
"Indonesia","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",17.3,"IDN"
"Indonesia","BMI males % obese (>=30.0)","%","1/1/2001 0:00",1.1,"IDN"
"Indonesia","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",8.4,"IDN"
"Iran (Islamic Republic of)","BMI adults % normal (18.5-24.99)","%","1/1/2005 0:00",51.5,"IRN"
"Iran (Islamic Republic of)","BMI adults % obese (>=30.0)","%","1/1/1999 0:00",10.3,"IRN"
"Iran (Islamic Republic of)","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",18.1,"IRN"
"Iran (Islamic Republic of)","BMI adults % obese (>=30.0)","%","1/1/2005 0:00",14.2,"IRN"
"Iran (Islamic Republic of)","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",35.6,"IRN"
"Iran (Islamic Republic of)","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",49.9,"IRN"
"Iran (Islamic Republic of)","BMI adults % overweight (>=25.0)","%","1/1/2005 0:00",42.8,"IRN"
"Iran (Islamic Republic of)","BMI adults % pre-obese (25.0-29.99)","%","1/1/1999 0:00",25.2,"IRN"
"Iran (Islamic Republic of)","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",32,"IRN"
"Iran (Islamic Republic of)","BMI adults % pre-obese (25.0-29.99)","%","1/1/2005 0:00",28.6,"IRN"
"Iran (Islamic Republic of)","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",5.9,"IRN"
"Iran (Islamic Republic of)","BMI adults % underweight (<18.5)","%","1/1/2005 0:00",5.7,"IRN"
"Iran (Islamic Republic of)","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",37.8,"IRN"
"Iran (Islamic Republic of)","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",46.1,"IRN"
"Iran (Islamic Republic of)","BMI females % obese (>=30.0)","%","1/1/1999 0:00",14.2,"IRN"
"Iran (Islamic Republic of)","BMI females % obese (>=30.0)","%","1/1/2004 0:00",25.2,"IRN"
"Iran (Islamic Republic of)","BMI females % obese (>=30.0)","%","1/1/2005 0:00",19.2,"IRN"
"Iran (Islamic Republic of)","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",40.6,"IRN"
"Iran (Islamic Republic of)","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",48.5,"IRN"
"Iran (Islamic Republic of)","BMI females % pre-obese (25.0-29.99)","%","1/1/1999 0:00",26,"IRN"
"Iran (Islamic Republic of)","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",32,"IRN"
"Iran (Islamic Republic of)","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",32,"IRN"
"Iran (Islamic Republic of)","BMI females % underweight (<18.5)","%","1/1/2004 0:00",5.2,"IRN"
"Iran (Islamic Republic of)","BMI females % underweight (<18.5)","%","1/1/2005 0:00",5.2,"IRN"
"Iran (Islamic Republic of)","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",50.8,"IRN"
"Iran (Islamic Republic of)","BMI males % normal (18.5-24.99)","%","1/1/2005 0:00",50.8,"IRN"
"Iran (Islamic Republic of)","BMI males % obese (>=30.0)","%","1/1/1999 0:00",5.6,"IRN"
"Iran (Islamic Republic of)","BMI males % obese (>=30.0)","%","1/1/2004 0:00",11.1,"IRN"
"Iran (Islamic Republic of)","BMI males % obese (>=30.0)","%","1/1/2005 0:00",9.1,"IRN"
"Iran (Islamic Republic of)","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",29.3,"IRN"
"Iran (Islamic Republic of)","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",37,"IRN"
"Iran (Islamic Republic of)","BMI males % pre-obese (25.0-29.99)","%","1/1/1999 0:00",23.7,"IRN"
"Iran (Islamic Republic of)","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",31.7,"IRN"
"Iran (Islamic Republic of)","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",31.7,"IRN"
"Iran (Islamic Republic of)","BMI males % underweight (<18.5)","%","1/1/2004 0:00",6.3,"IRN"
"Iran (Islamic Republic of)","BMI males % underweight (<18.5)","%","1/1/2005 0:00",6.3,"IRN"
"Iraq","BMI females % obese (>=30.0)","%","1/1/2006 0:00",38.2,"IRQ"
"Iraq","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",69.6,"IRQ"
"Iraq","BMI males % obese (>=30.0)","%","1/1/2006 0:00",26.2,"IRQ"
"Iraq","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",63.6,"IRQ"
"Ireland","BMI adults % normal (18.5-24.99)","%","1/1/1999 0:00",42.4,"IRL"
"Ireland","BMI adults % obese (>=30.0)","%","1/1/1999 0:00",17.8,"IRL"
"Ireland","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",13,"IRL"
"Ireland","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",56.8,"IRL"
"Ireland","BMI adults % pre-obese (25.0-29.99)","%","1/1/1999 0:00",39,"IRL"
"Ireland","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",32.7,"IRL"
"Ireland","BMI adults % underweight (<18.5)","%","1/1/1999 0:00",0.8,"IRL"
"Ireland","BMI females % normal (18.5-24.99)","%","1/1/1999 0:00",50.4,"IRL"
"Ireland","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",57,"IRL"
"Ireland","BMI females % obese (>=30.0)","%","1/1/1999 0:00",15.9,"IRL"
"Ireland","BMI females % obese (>=30.0)","%","1/1/2002 0:00",12,"IRL"
"Ireland","BMI females % obese (>=30.0)","%","1/1/2007 0:00",17,"IRL"
"Ireland","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",48.4,"IRL"
"Ireland","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",71,"IRL"
"Ireland","BMI females % pre-obese (25.0-29.99)","%","1/1/1999 0:00",32,"IRL"
"Ireland","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",26,"IRL"
"Ireland","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",24,"IRL"
"Ireland","BMI females % underweight (<18.5)","%","1/1/1999 0:00",1.1,"IRL"
"Ireland","BMI females % underweight (<18.5)","%","1/1/2007 0:00",1,"IRL"
"Ireland","BMI males % normal (18.5-24.99)","%","1/1/1999 0:00",33.3,"IRL"
"Ireland","BMI males % normal (18.5-24.99)","%","1/1/2007 0:00",41,"IRL"
"Ireland","BMI males % obese (>=30.0)","%","1/1/1999 0:00",20.1,"IRL"
"Ireland","BMI males % obese (>=30.0)","%","1/1/2002 0:00",14,"IRL"
"Ireland","BMI males % obese (>=30.0)","%","1/1/2007 0:00",31,"IRL"
"Ireland","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",66.4,"IRL"
"Ireland","BMI males % overweight (>=25.0)","%","1/1/2007 0:00",80,"IRL"
"Ireland","BMI males % pre-obese (25.0-29.99)","%","1/1/1999 0:00",46.3,"IRL"
"Ireland","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",41,"IRL"
"Ireland","BMI males % pre-obese (25.0-29.99)","%","1/1/2007 0:00",41,"IRL"
"Ireland","BMI males % underweight (<18.5)","%","1/1/1999 0:00",0.3,"IRL"
"Ireland","BMI males % underweight (<18.5)","%","1/1/2007 0:00",2,"IRL"
"Israel","BMI adults % obese (>=30.0)","%","1/1/1999 0:00",22.9,"ISR"
"Israel","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",22.9,"ISR"
"Israel","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",22.9,"ISR"
"Israel","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",61.9,"ISR"
"Israel","BMI adults % overweight (>=25.0)","%","1/1/2000 0:00",61.9,"ISR"
"Israel","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",61.9,"ISR"
"Israel","BMI adults % pre-obese (25.0-29.99)","%","1/1/1999 0:00",39.3,"ISR"
"Israel","BMI adults % pre-obese (25.0-29.99)","%","1/1/2000 0:00",39.3,"ISR"
"Israel","BMI adults % pre-obese (25.0-29.99)","%","1/1/2001 0:00",39.3,"ISR"
"Israel","BMI females % obese (>=30.0)","%","1/1/1999 0:00",25.4,"ISR"
"Israel","BMI females % obese (>=30.0)","%","1/1/2000 0:00",25.4,"ISR"
"Israel","BMI females % obese (>=30.0)","%","1/1/2001 0:00",25.4,"ISR"
"Israel","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",58.5,"ISR"
"Israel","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",58.5,"ISR"
"Israel","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",58.5,"ISR"
"Israel","BMI males % obese (>=30.0)","%","1/1/1999 0:00",19.8,"ISR"
"Israel","BMI males % obese (>=30.0)","%","1/1/2000 0:00",19.8,"ISR"
"Israel","BMI males % obese (>=30.0)","%","1/1/2001 0:00",19.8,"ISR"
"Israel","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",65.5,"ISR"
"Israel","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",65.5,"ISR"
"Israel","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",65.5,"ISR"
"Italy","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",54.8,"ITA"
"Italy","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",54.1,"ITA"
"Italy","BMI adults % normal (18.5-24.99)","%","1/1/2004 0:00",57.1,"ITA"
"Italy","BMI adults % normal (18.5-24.99)","%","1/1/2005 0:00",52.6,"ITA"
"Italy","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",8.5,"ITA"
"Italy","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",9,"ITA"
"Italy","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",8.2,"ITA"
"Italy","BMI adults % obese (>=30.0)","%","1/1/2005 0:00",9.8,"ITA"
"Italy","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",42,"ITA"
"Italy","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",42.6,"ITA"
"Italy","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",39.5,"ITA"
"Italy","BMI adults % overweight (>=25.0)","%","1/1/2005 0:00",44,"ITA"
"Italy","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",33.5,"ITA"
"Italy","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",33.6,"ITA"
"Italy","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",31.3,"ITA"
"Italy","BMI adults % pre-obese (25.0-29.99)","%","1/1/2005 0:00",34.2,"ITA"
"Italy","BMI adults % underweight (<18.5)","%","1/1/2002 0:00",3.3,"ITA"
"Italy","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",3.3,"ITA"
"Italy","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",3.4,"ITA"
"Italy","BMI adults % underweight (<18.5)","%","1/1/2005 0:00",3.4,"ITA"
"Italy","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",60.8,"ITA"
"Italy","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",59.9,"ITA"
"Italy","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",60.6,"ITA"
"Italy","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",58.6,"ITA"
"Italy","BMI females % obese (>=30.0)","%","1/1/2002 0:00",8.3,"ITA"
"Italy","BMI females % obese (>=30.0)","%","1/1/2003 0:00",8.7,"ITA"
"Italy","BMI females % obese (>=30.0)","%","1/1/2004 0:00",8.9,"ITA"
"Italy","BMI females % obese (>=30.0)","%","1/1/2005 0:00",9.1,"ITA"
"Italy","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",33.7,"ITA"
"Italy","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",34.5,"ITA"
"Italy","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",33.8,"ITA"
"Italy","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",35.7,"ITA"
"Italy","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",25,"ITA"
"Italy","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",26,"ITA"
"Italy","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",25,"ITA"
"Italy","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",27,"ITA"
"Italy","BMI females % underweight (<18.5)","%","1/1/2002 0:00",5.5,"ITA"
"Italy","BMI females % underweight (<18.5)","%","1/1/2003 0:00",5.6,"ITA"
"Italy","BMI females % underweight (<18.5)","%","1/1/2004 0:00",5.8,"ITA"
"Italy","BMI females % underweight (<18.5)","%","1/1/2005 0:00",5.8,"ITA"
"Italy","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",48.2,"ITA"
"Italy","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",47.9,"ITA"
"Italy","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",53.4,"ITA"
"Italy","BMI males % normal (18.5-24.99)","%","1/1/2005 0:00",46.2,"ITA"
"Italy","BMI males % obese (>=30.0)","%","1/1/2002 0:00",8.7,"ITA"
"Italy","BMI males % obese (>=30.0)","%","1/1/2003 0:00",9.3,"ITA"
"Italy","BMI males % obese (>=30.0)","%","1/1/2004 0:00",7.4,"ITA"
"Italy","BMI males % obese (>=30.0)","%","1/1/2005 0:00",10.5,"ITA"
"Italy","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",50.9,"ITA"
"Italy","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",51.4,"ITA"
"Italy","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",45.8,"ITA"
"Italy","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",53,"ITA"
"Italy","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",42.2,"ITA"
"Italy","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",42.1,"ITA"
"Italy","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",38.4,"ITA"
"Italy","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",42.5,"ITA"
"Italy","BMI males % underweight (<18.5)","%","1/1/2002 0:00",0.8,"ITA"
"Italy","BMI males % underweight (<18.5)","%","1/1/2003 0:00",0.7,"ITA"
"Italy","BMI males % underweight (<18.5)","%","1/1/2004 0:00",0.9,"ITA"
"Italy","BMI males % underweight (<18.5)","%","1/1/2005 0:00",0.9,"ITA"
"Japan","BMI adults % normal (18.5-24.99)","%","1/1/1999 0:00",68.9,"JPN"
"Japan","BMI adults % obese (>=30.0)","%","1/1/2001 0:00",3.1,"JPN"
"Japan","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",19.6,"JPN"
"Japan","BMI adults % overweight (>=25.0)","%","1/1/2001 0:00",23.4,"JPN"
"Japan","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",23.2,"JPN"
"Japan","BMI adults % pre-obese (25.0-29.99)","%","1/1/2001 0:00",20.3,"JPN"
"Japan","BMI adults % underweight (<18.5)","%","1/1/1999 0:00",11.5,"JPN"
"Japan","BMI females % normal (18.5-24.99)","%","1/1/1999 0:00",66.6,"JPN"
"Japan","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",68.2,"JPN"
"Japan","BMI females % obese (>=30.0)","%","1/1/2001 0:00",3.3,"JPN"
"Japan","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",21.2,"JPN"
"Japan","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",23.6,"JPN"
"Japan","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",21.4,"JPN"
"Japan","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",19.9,"JPN"
"Japan","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",18,"JPN"
"Japan","BMI females % underweight (<18.5)","%","1/1/1999 0:00",12.2,"JPN"
"Japan","BMI females % underweight (<18.5)","%","1/1/2003 0:00",10.4,"JPN"
"Japan","BMI males % normal (18.5-24.99)","%","1/1/1999 0:00",72.2,"JPN"
"Japan","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",67,"JPN"
"Japan","BMI males % obese (>=30.0)","%","1/1/2001 0:00",2.9,"JPN"
"Japan","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",17.4,"JPN"
"Japan","BMI males % overweight (>=25.0)","%","1/1/2000 0:00",28.2,"JPN"
"Japan","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",27,"JPN"
"Japan","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",27.3,"JPN"
"Japan","BMI males % pre-obese (25.0-29.99)","%","1/1/2001 0:00",23.9,"JPN"
"Japan","BMI males % underweight (<18.5)","%","1/1/1999 0:00",10.4,"JPN"
"Japan","BMI males % underweight (<18.5)","%","1/1/2003 0:00",6,"JPN"
"Jordan","BMI adults % normal (18.5-24.99)","%","1/1/2004 0:00",43,"JOR"
"Jordan","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",19.5,"JOR"
"Jordan","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",57,"JOR"
"Jordan","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",36,"JOR"
"Jordan","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",3,"JOR"
"Jordan","BMI females % moderate and severe thinness (<=17)","%","1/1/2007 0:00",1.2,"JOR"
"Jordan","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",41.1,"JOR"
"Jordan","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",48.6,"JOR"
"Jordan","BMI females % obese (>=30.0)","%","1/1/2002 0:00",26.3,"JOR"
"Jordan","BMI females % obese (>=30.0)","%","1/1/2007 0:00",20.1,"JOR"
"Jordan","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",53.9,"JOR"
"Jordan","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",47.5,"JOR"
"Jordan","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",28,"JOR"
"Jordan","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",27,"JOR"
"Jordan","BMI females % underweight (<18.5)","%","1/1/2002 0:00",5.1,"JOR"
"Jordan","BMI females % underweight (<18.5)","%","1/1/2007 0:00",3.9,"JOR"
"Jordan","BMI males % obese (>=30.0)","%","1/1/2002 0:00",10.3,"JOR"
"Kazakhstan","BMI females % obese (>=30.0)","%","1/1/1999 0:00",12.7,"KAZ"
"Kazakhstan","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",32.6,"KAZ"
"Kazakhstan","BMI females % underweight (<18.5)","%","1/1/1999 0:00",7.4,"KAZ"
"Kenya","BMI females % moderate and severe thinness (<=17)","%","1/1/2003 0:00",4,"KEN"
"Kenya","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",64.3,"KEN"
"Kenya","BMI females % obese (>=30.0)","%","1/1/2003 0:00",6.3,"KEN"
"Kenya","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",23.4,"KEN"
"Kenya","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",17,"KEN"
"Kenya","BMI females % underweight (<18.5)","%","1/1/2003 0:00",12.3,"KEN"
"Kiribati","BMI adults % normal (18.5-24.99)","%","1/1/2004 0:00",18,"KIR"
"Kiribati","BMI adults % normal (18.5-24.99)","%","1/1/2005 0:00",18,"KIR"
"Kiribati","BMI adults % normal (18.5-24.99)","%","1/1/2006 0:00",18,"KIR"
"Kiribati","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",50.6,"KIR"
"Kiribati","BMI adults % obese (>=30.0)","%","1/1/2005 0:00",50.6,"KIR"
"Kiribati","BMI adults % obese (>=30.0)","%","1/1/2006 0:00",50.6,"KIR"
"Kiribati","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",81.5,"KIR"
"Kiribati","BMI adults % overweight (>=25.0)","%","1/1/2005 0:00",81.5,"KIR"
"Kiribati","BMI adults % overweight (>=25.0)","%","1/1/2006 0:00",81.5,"KIR"
"Kiribati","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",30.9,"KIR"
"Kiribati","BMI adults % pre-obese (25.0-29.99)","%","1/1/2005 0:00",30.9,"KIR"
"Kiribati","BMI adults % pre-obese (25.0-29.99)","%","1/1/2006 0:00",30.9,"KIR"
"Kiribati","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",0.5,"KIR"
"Kiribati","BMI adults % underweight (<18.5)","%","1/1/2005 0:00",0.5,"KIR"
"Kiribati","BMI adults % underweight (<18.5)","%","1/1/2006 0:00",0.5,"KIR"
"Kiribati","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",14.8,"KIR"
"Kiribati","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",14.8,"KIR"
"Kiribati","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",14.8,"KIR"
"Kiribati","BMI females % obese (>=30.0)","%","1/1/2004 0:00",58.9,"KIR"
"Kiribati","BMI females % obese (>=30.0)","%","1/1/2005 0:00",58.9,"KIR"
"Kiribati","BMI females % obese (>=30.0)","%","1/1/2006 0:00",58.9,"KIR"
"Kiribati","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",84.6,"KIR"
"Kiribati","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",84.6,"KIR"
"Kiribati","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",84.6,"KIR"
"Kiribati","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",26,"KIR"
"Kiribati","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",26,"KIR"
"Kiribati","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",26,"KIR"
"Kiribati","BMI females % underweight (<18.5)","%","1/1/2004 0:00",0.6,"KIR"
"Kiribati","BMI females % underweight (<18.5)","%","1/1/2005 0:00",0.6,"KIR"
"Kiribati","BMI females % underweight (<18.5)","%","1/1/2006 0:00",0.6,"KIR"
"Kiribati","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",21.6,"KIR"
"Kiribati","BMI males % normal (18.5-24.99)","%","1/1/2005 0:00",21.6,"KIR"
"Kiribati","BMI males % normal (18.5-24.99)","%","1/1/2006 0:00",21.6,"KIR"
"Kiribati","BMI males % obese (>=30.0)","%","1/1/2004 0:00",41.7,"KIR"
"Kiribati","BMI males % obese (>=30.0)","%","1/1/2005 0:00",41.7,"KIR"
"Kiribati","BMI males % obese (>=30.0)","%","1/1/2006 0:00",41.7,"KIR"
"Kiribati","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",78.2,"KIR"
